customer_id,age,age_group,gender,location,subscription_status,item_purchased,category,size,color,season,purchase_amount,discount_applied,previous_purchases,frequency_of_purchases,purchase_frequency_days,payment_method,shipping_type,review_rating
3399,54,Middle-aged,Female,Montana,No,Jeans,Clothing,L,Pink,Winter,60,No,44,Fortnightly,14,Cash,Standard,3.8
3400,40,Adult,Female,Montana,No,Pants,Clothing,XL,Yellow,Winter,55,No,36,Annually,365,Debit Card,Standard,3.3
3401,39,Adult,Female,Nevada,No,Sunglasses,Accessories,M,Lavender,Fall,51,No,18,Fortnightly,14,Venmo,Free Shipping,4.8
3402,44,Adult,Female,Nevada,No,Backpack,Accessories,L,Peach,Winter,71,No,39,Weekly,7,Credit Card,Standard,3.4
3403,22,Young Adult,Female,Louisiana,No,Hoodie,Clothing,M,Black,Spring,61,No,11,Every 3 Months,90,PayPal,2-Day Shipping,4.4
3404,30,Young Adult,Female,Illinois,No,Boots,Footwear,M,Olive,Summer,65,No,1,Bi-Weekly,14,Cash,Standard,3.9
3405,69,Senior,Female,South Carolina,No,Gloves,Accessories,L,Olive,Fall,34,No,34,Annually,365,Credit Card,2-Day Shipping,3.9
3406,28,Young Adult,Female,Washington,No,Blouse,Clothing,M,White,Summer,87,No,47,Bi-Weekly,14,Bank Transfer,Store Pickup,4.2
3407,57,Middle-aged,Female,Nebraska,No,Sweater,Clothing,M,Red,Spring,79,No,24,Quarterly,90,Venmo,Store Pickup,4.0
3408,46,Middle-aged,Female,Alabama,No,Dress,Clothing,S,Purple,Spring,46,No,20,Quarterly,90,Cash,Store Pickup,2.6
3409,48,Middle-aged,Female,Montana,No,Socks,Clothing,L,Purple,Summer,72,No,11,Annually,365,Bank Transfer,Standard,4.4
3410,24,Young Adult,Female,Minnesota,No,Shirt,Clothing,M,Teal,Summer,93,No,3,Every 3 Months,90,Credit Card,Next Day Air,3.2
3411,50,Middle-aged,Female,Ohio,No,Sandals,Footwear,L,Teal,Summer,76,No,38,Bi-Weekly,14,Bank Transfer,Free Shipping,4.3
3412,29,Young Adult,Female,New York,No,Shoes,Footwear,L,Gray,Winter,56,No,45,Weekly,7,Cash,2-Day Shipping,4.9
3413,61,Senior,Female,Indiana,No,Sandals,Footwear,M,Magenta,Fall,83,No,31,Quarterly,90,Venmo,Store Pickup,3.8
3414,34,Adult,Female,Delaware,No,Gloves,Accessories,XL,Black,Winter,90,No,16,Bi-Weekly,14,PayPal,Express,2.5
3415,27,Young Adult,Female,Connecticut,No,Boots,Footwear,M,Maroon,Spring,94,No,3,Quarterly,90,Bank Transfer,Next Day Air,4.9
3416,38,Adult,Female,New York,No,Blouse,Clothing,M,Gold,Fall,68,No,15,Annually,365,Bank Transfer,2-Day Shipping,3.0
3417,25,Young Adult,Female,Alabama,No,Sandals,Footwear,M,Purple,Spring,53,No,11,Every 3 Months,90,Bank Transfer,Store Pickup,3.2
3418,54,Middle-aged,Female,Massachusetts,No,Coat,Outerwear,M,Blue,Summer,35,No,22,Fortnightly,14,Debit Card,2-Day Shipping,2.9
3419,53,Middle-aged,Female,South Carolina,No,Jacket,Outerwear,M,Beige,Summer,30,No,35,Annually,365,Debit Card,Free Shipping,2.8
3420,23,Young Adult,Female,West Virginia,No,Jewelry,Accessories,L,Indigo,Winter,26,No,5,Bi-Weekly,14,Venmo,Store Pickup,3.1
3421,19,Young Adult,Female,Kentucky,No,Hat,Accessories,M,Purple,Winter,60,No,35,Bi-Weekly,14,PayPal,Express,3.4
3422,57,Middle-aged,Female,New Jersey,No,Shoes,Footwear,M,Maroon,Summer,30,No,27,Weekly,7,PayPal,Free Shipping,2.9
3423,19,Young Adult,Female,New York,No,Coat,Outerwear,L,Beige,Winter,91,No,9,Monthly,30,Venmo,Next Day Air,3.2
3424,33,Adult,Female,Massachusetts,No,Boots,Footwear,M,Brown,Spring,71,No,21,Bi-Weekly,14,PayPal,Next Day Air,3.8
3425,33,Adult,Female,Florida,No,Scarf,Accessories,L,Green,Summer,64,No,23,Monthly,30,Credit Card,2-Day Shipping,3.6
3426,38,Adult,Female,Michigan,No,Hat,Accessories,M,Blue,Summer,54,No,3,Bi-Weekly,14,Debit Card,Next Day Air,4.3
3427,47,Middle-aged,Female,Oregon,No,Socks,Clothing,XL,Magenta,Fall,35,No,31,Annually,365,Credit Card,2-Day Shipping,4.8
3428,39,Adult,Female,Michigan,No,T-shirt,Clothing,XL,Turquoise,Winter,38,No,44,Annually,365,Cash,Store Pickup,2.5
3429,32,Adult,Female,Washington,No,Jewelry,Accessories,M,Gray,Fall,69,No,20,Monthly,30,Venmo,Next Day Air,2.5
3430,27,Young Adult,Female,Alaska,No,Skirt,Clothing,S,Purple,Winter,96,No,34,Weekly,7,Debit Card,Express,4.6
3431,67,Senior,Female,Montana,No,Socks,Clothing,M,Lavender,Winter,73,No,17,Every 3 Months,90,Bank Transfer,Next Day Air,4.2
3432,46,Middle-aged,Female,New Mexico,No,Belt,Accessories,S,Green,Summer,49,No,20,Annually,365,Venmo,Express,4.2
3433,36,Adult,Female,Connecticut,No,Boots,Footwear,M,Gray,Summer,44,No,46,Every 3 Months,90,PayPal,2-Day Shipping,4.8
3434,62,Senior,Female,Alaska,No,Socks,Clothing,M,Yellow,Spring,93,No,28,Annually,365,PayPal,Free Shipping,4.5
3435,31,Young Adult,Female,Ohio,No,Pants,Clothing,S,Orange,Summer,72,No,6,Fortnightly,14,Venmo,2-Day Shipping,3.3
3436,68,Senior,Female,Montana,No,Socks,Clothing,M,Beige,Summer,91,No,50,Bi-Weekly,14,Debit Card,2-Day Shipping,2.7
3437,57,Middle-aged,Female,Nebraska,No,Belt,Accessories,L,Peach,Winter,83,No,41,Monthly,30,Bank Transfer,2-Day Shipping,2.8
3438,22,Young Adult,Female,Oklahoma,No,Jacket,Outerwear,S,Green,Winter,62,No,50,Annually,365,PayPal,2-Day Shipping,3.5
3439,26,Young Adult,Female,Kentucky,No,Shirt,Clothing,M,Violet,Fall,71,No,33,Monthly,30,Credit Card,Store Pickup,3.0
3440,43,Adult,Female,Idaho,No,Gloves,Accessories,M,Gray,Summer,93,No,25,Quarterly,90,Venmo,Express,4.5
3441,45,Middle-aged,Female,Maryland,No,Handbag,Accessories,L,Magenta,Fall,63,No,2,Weekly,7,PayPal,2-Day Shipping,4.3
3442,64,Senior,Female,Tennessee,No,Sweater,Clothing,XL,Charcoal,Fall,96,No,15,Annually,365,Credit Card,Standard,4.1
3443,28,Young Adult,Female,Michigan,No,Skirt,Clothing,M,Violet,Spring,78,No,12,Weekly,7,PayPal,Next Day Air,4.3
3444,47,Middle-aged,Female,Tennessee,No,Dress,Clothing,L,Silver,Summer,24,No,28,Bi-Weekly,14,Cash,Free Shipping,5.0
3445,53,Middle-aged,Female,Rhode Island,No,Pants,Clothing,S,Green,Summer,63,No,12,Bi-Weekly,14,Bank Transfer,2-Day Shipping,3.8
3446,42,Adult,Female,Florida,No,Hat,Accessories,M,Magenta,Fall,58,No,3,Annually,365,Debit Card,Standard,4.9
3447,51,Middle-aged,Female,Louisiana,No,Boots,Footwear,S,Purple,Spring,55,No,20,Weekly,7,Cash,2-Day Shipping,5.0
3448,62,Senior,Female,Arkansas,No,Sandals,Footwear,M,Blue,Fall,58,No,3,Bi-Weekly,14,Bank Transfer,Express,4.3
3449,18,Young Adult,Female,Kentucky,No,Coat,Outerwear,S,Yellow,Winter,28,No,32,Fortnightly,14,Bank Transfer,Express,4.1
3450,48,Middle-aged,Female,Kansas,No,Blouse,Clothing,M,Brown,Spring,37,No,35,Monthly,30,Cash,Standard,4.5
3451,20,Young Adult,Female,Vermont,No,Shorts,Clothing,M,Pink,Spring,78,No,31,Monthly,30,PayPal,Store Pickup,3.6
3452,32,Adult,Female,Nevada,No,Blouse,Clothing,XL,Silver,Fall,73,No,13,Annually,365,Credit Card,Free Shipping,3.0
3453,26,Young Adult,Female,Oklahoma,No,Jacket,Outerwear,M,Indigo,Spring,20,No,3,Fortnightly,14,Venmo,Next Day Air,3.7
3454,31,Young Adult,Female,Alabama,No,Shirt,Clothing,L,Pink,Winter,60,No,48,Bi-Weekly,14,Venmo,Standard,4.3
3455,55,Middle-aged,Female,Louisiana,No,Handbag,Accessories,S,Lavender,Fall,71,No,15,Bi-Weekly,14,PayPal,Store Pickup,4.6
3456,49,Middle-aged,Female,Ohio,No,T-shirt,Clothing,M,Orange,Fall,89,No,13,Annually,365,Venmo,Standard,4.7
3457,42,Adult,Female,Texas,No,Hoodie,Clothing,M,Red,Fall,53,No,21,Monthly,30,Venmo,Express,4.6
3458,64,Senior,Female,Maryland,No,Jewelry,Accessories,M,Gray,Summer,87,No,29,Fortnightly,14,Cash,Express,3.0
3459,68,Senior,Female,West Virginia,No,Jewelry,Accessories,L,Violet,Spring,37,No,24,Quarterly,90,Venmo,Standard,3.4
3460,68,Senior,Female,Ohio,No,Hoodie,Clothing,L,Green,Fall,37,No,21,Annually,365,PayPal,Express,3.8
3461,41,Adult,Female,Indiana,No,Scarf,Accessories,M,Gold,Spring,78,No,5,Bi-Weekly,14,Bank Transfer,Express,3.1
3462,51,Middle-aged,Female,Wyoming,No,Shoes,Footwear,S,Maroon,Spring,23,No,47,Quarterly,90,Cash,Standard,4.4
3463,44,Adult,Female,Michigan,No,Jeans,Clothing,L,Olive,Spring,73,No,34,Every 3 Months,90,Credit Card,Standard,4.5
3464,27,Young Adult,Female,Maine,No,Jewelry,Accessories,M,Yellow,Fall,27,No,45,Fortnightly,14,PayPal,2-Day Shipping,2.8
3465,36,Adult,Female,Utah,No,Coat,Outerwear,S,Peach,Winter,59,No,12,Annually,365,PayPal,Next Day Air,2.7
3466,19,Young Adult,Female,Iowa,No,Backpack,Accessories,M,Gold,Spring,53,No,31,Weekly,7,Debit Card,Standard,3.4
3467,49,Middle-aged,Female,Maryland,No,Socks,Clothing,S,Purple,Summer,42,No,43,Annually,365,Bank Transfer,Standard,4.6
3468,18,Young Adult,Female,Texas,No,Scarf,Accessories,M,Charcoal,Fall,45,No,5,Annually,365,Credit Card,Next Day Air,5.0
3469,36,Adult,Female,Ohio,No,Sunglasses,Accessories,S,Indigo,Winter,89,No,36,Quarterly,90,Debit Card,Standard,3.5
3470,36,Adult,Female,North Dakota,No,Socks,Clothing,L,Magenta,Fall,85,No,12,Annually,365,Cash,Store Pickup,3.3
3471,19,Young Adult,Female,West Virginia,No,Coat,Outerwear,S,Olive,Summer,69,No,31,Bi-Weekly,14,Cash,Free Shipping,4.5
3472,43,Adult,Female,North Carolina,No,Sandals,Footwear,S,Blue,Spring,66,No,31,Bi-Weekly,14,Cash,Store Pickup,3.1
3473,31,Young Adult,Female,Georgia,No,Blouse,Clothing,S,White,Summer,42,No,15,Weekly,7,Debit Card,Free Shipping,4.0
3474,63,Senior,Female,Kansas,No,Dress,Clothing,M,Cyan,Spring,40,No,11,Weekly,7,Cash,Express,2.5
3475,41,Adult,Female,Maine,No,Pants,Clothing,M,Cyan,Winter,82,No,18,Monthly,30,Venmo,Store Pickup,4.4
3476,48,Middle-aged,Female,South Carolina,No,Sneakers,Footwear,M,Orange,Spring,88,No,9,Quarterly,90,Cash,Express,4.4
3477,68,Senior,Female,South Carolina,No,Boots,Footwear,XL,Orange,Summer,99,No,11,Weekly,7,Cash,Free Shipping,3.2
3478,53,Middle-aged,Female,Kentucky,No,Handbag,Accessories,S,Teal,Spring,85,No,38,Bi-Weekly,14,Debit Card,Store Pickup,3.8
3479,36,Adult,Female,Arizona,No,Handbag,Accessories,M,Magenta,Fall,57,No,42,Quarterly,90,PayPal,Store Pickup,4.6
3480,46,Middle-aged,Female,New York,No,Sweater,Clothing,S,Orange,Summer,56,No,41,Monthly,30,Cash,Standard,4.9
3481,21,Young Adult,Female,New Hampshire,No,Sandals,Footwear,L,Peach,Winter,79,No,45,Monthly,30,PayPal,Free Shipping,3.5
3482,52,Middle-aged,Female,Ohio,No,Socks,Clothing,S,Maroon,Summer,67,No,41,Bi-Weekly,14,Debit Card,Store Pickup,3.4
3483,66,Senior,Female,Hawaii,No,Gloves,Accessories,M,Gold,Winter,61,No,35,Weekly,7,Debit Card,Next Day Air,3.9
3484,19,Young Adult,Female,Texas,No,Hoodie,Clothing,L,White,Winter,37,No,21,Every 3 Months,90,Credit Card,Express,3.9
3485,44,Adult,Female,Illinois,No,Dress,Clothing,L,Gray,Fall,75,No,13,Bi-Weekly,14,Credit Card,Free Shipping,4.2
3486,50,Middle-aged,Female,Massachusetts,No,Shirt,Clothing,XL,Brown,Winter,21,No,23,Fortnightly,14,Debit Card,Standard,3.4
3487,51,Middle-aged,Female,North Carolina,No,Shorts,Clothing,L,Charcoal,Winter,89,No,6,Weekly,7,PayPal,Standard,4.9
3488,25,Young Adult,Female,West Virginia,No,Sandals,Footwear,L,Beige,Fall,24,No,39,Annually,365,Bank Transfer,Store Pickup,2.9
3489,62,Senior,Female,Delaware,No,Sweater,Clothing,XL,Teal,Spring,27,No,7,Quarterly,90,Cash,Store Pickup,4.9
3490,48,Middle-aged,Female,Idaho,No,Dress,Clothing,L,Black,Summer,26,No,32,Every 3 Months,90,PayPal,2-Day Shipping,4.6
3491,62,Senior,Female,Oregon,No,Boots,Footwear,M,Violet,Spring,82,No,43,Quarterly,90,Credit Card,Store Pickup,3.6
3492,22,Young Adult,Female,Maine,No,Pants,Clothing,M,Orange,Winter,28,No,15,Monthly,30,Cash,Express,4.3
3493,48,Middle-aged,Female,South Dakota,No,Gloves,Accessories,M,Turquoise,Fall,65,No,48,Annually,365,Bank Transfer,Standard,4.6
3494,48,Middle-aged,Female,New Mexico,No,Pants,Clothing,XL,Black,Winter,82,No,35,Weekly,7,Credit Card,Store Pickup,4.7
3495,62,Senior,Female,Washington,No,Scarf,Accessories,M,Silver,Winter,38,No,41,Quarterly,90,PayPal,Free Shipping,3.5
3496,24,Young Adult,Female,Georgia,No,Shorts,Clothing,XL,Gray,Spring,33,No,14,Weekly,7,Cash,Free Shipping,2.8
3497,39,Adult,Female,Idaho,No,Shoes,Footwear,M,Pink,Summer,38,No,22,Monthly,30,PayPal,Free Shipping,4.0
3498,35,Adult,Female,Colorado,No,Handbag,Accessories,M,Red,Spring,48,No,16,Every 3 Months,90,Venmo,Store Pickup,4.3
3499,47,Middle-aged,Female,Kentucky,No,Sandals,Footwear,M,Lavender,Summer,35,No,2,Bi-Weekly,14,Bank Transfer,Standard,3.8
3500,22,Young Adult,Female,New Jersey,No,Socks,Clothing,L,Indigo,Fall,29,No,13,Every 3 Months,90,PayPal,Next Day Air,3.0
3501,38,Adult,Female,Oregon,No,Shirt,Clothing,S,Silver,Fall,48,No,38,Fortnightly,14,Debit Card,Next Day Air,4.6
3502,53,Middle-aged,Female,Nebraska,No,Shoes,Footwear,M,Silver,Fall,87,No,43,Weekly,7,Bank Transfer,Standard,4.8
3503,31,Young Adult,Female,Massachusetts,No,Backpack,Accessories,M,Green,Fall,62,No,26,Quarterly,90,Bank Transfer,Next Day Air,4.7
3504,31,Young Adult,Female,Nebraska,No,Shirt,Clothing,M,Pink,Spring,96,No,39,Weekly,7,Cash,Free Shipping,3.9
3505,65,Senior,Female,Hawaii,No,Handbag,Accessories,S,Violet,Fall,41,No,50,Monthly,30,Venmo,Next Day Air,4.0
3506,48,Middle-aged,Female,Indiana,No,Jewelry,Accessories,L,Red,Winter,42,No,40,Every 3 Months,90,Bank Transfer,2-Day Shipping,3.7
3507,18,Young Adult,Female,Illinois,No,Shirt,Clothing,L,Olive,Winter,57,No,12,Fortnightly,14,Cash,2-Day Shipping,3.7
3508,46,Middle-aged,Female,Colorado,No,Handbag,Accessories,S,Purple,Spring,65,No,33,Every 3 Months,90,Credit Card,Store Pickup,4.2
3509,52,Middle-aged,Female,Pennsylvania,No,Pants,Clothing,M,Gray,Fall,54,No,49,Weekly,7,Bank Transfer,Standard,4.7
3510,50,Middle-aged,Female,Ohio,No,T-shirt,Clothing,L,Brown,Winter,22,No,43,Bi-Weekly,14,Venmo,Next Day Air,4.3
3511,49,Middle-aged,Female,Pennsylvania,No,Sneakers,Footwear,S,Orange,Fall,96,No,14,Monthly,30,Venmo,2-Day Shipping,4.9
3512,69,Senior,Female,Mississippi,No,Jewelry,Accessories,M,Blue,Summer,81,No,21,Every 3 Months,90,Credit Card,2-Day Shipping,3.9
3513,36,Adult,Female,Kentucky,No,Shirt,Clothing,M,White,Fall,46,No,31,Quarterly,90,Debit Card,Free Shipping,3.4
3514,30,Young Adult,Female,Alaska,No,Blouse,Clothing,XL,Charcoal,Spring,74,No,29,Fortnightly,14,Credit Card,Store Pickup,4.2
3515,25,Young Adult,Female,Georgia,No,Sneakers,Footwear,XL,Gray,Winter,50,No,32,Monthly,30,Cash,Express,4.7
3516,19,Young Adult,Female,South Dakota,No,Dress,Clothing,XL,Charcoal,Winter,80,No,16,Bi-Weekly,14,Debit Card,Next Day Air,4.0
3517,34,Adult,Female,South Carolina,No,Boots,Footwear,S,White,Summer,56,No,38,Bi-Weekly,14,PayPal,Free Shipping,4.0
3518,29,Young Adult,Female,Tennessee,No,Skirt,Clothing,M,Orange,Winter,69,No,34,Every 3 Months,90,Debit Card,Next Day Air,3.1
3519,50,Middle-aged,Female,Colorado,No,Shirt,Clothing,M,Black,Spring,97,No,30,Quarterly,90,PayPal,Standard,4.2
3520,31,Young Adult,Female,Wisconsin,No,Shorts,Clothing,M,White,Winter,66,No,14,Fortnightly,14,Bank Transfer,Next Day Air,3.7
3521,41,Adult,Female,Georgia,No,Hat,Accessories,S,Brown,Spring,70,No,33,Monthly,30,Bank Transfer,Express,3.1
3522,52,Middle-aged,Female,Maryland,No,Shoes,Footwear,M,Pink,Winter,50,No,35,Weekly,7,Venmo,Store Pickup,3.7
3523,27,Young Adult,Female,New Jersey,No,Pants,Clothing,M,Yellow,Spring,85,No,13,Quarterly,90,Cash,Store Pickup,3.2
3524,49,Middle-aged,Female,Nevada,No,Backpack,Accessories,M,Cyan,Summer,59,No,30,Fortnightly,14,Cash,Standard,2.8
3525,69,Senior,Female,Michigan,No,Pants,Clothing,L,Silver,Summer,74,No,30,Monthly,30,Credit Card,Free Shipping,2.9
3526,45,Middle-aged,Female,Wyoming,No,Sunglasses,Accessories,L,Olive,Winter,38,No,47,Annually,365,Bank Transfer,Standard,3.5
3527,20,Young Adult,Female,Massachusetts,No,Sweater,Clothing,M,Olive,Spring,99,No,1,Every 3 Months,90,PayPal,Express,3.8
3528,25,Young Adult,Female,Washington,No,Blouse,Clothing,S,Charcoal,Spring,97,No,1,Weekly,7,Cash,Free Shipping,4.7
3529,38,Adult,Female,Maine,No,Scarf,Accessories,L,Gray,Summer,67,No,33,Annually,365,PayPal,Free Shipping,4.5
3530,55,Middle-aged,Female,Montana,No,T-shirt,Clothing,S,Maroon,Winter,20,No,43,Weekly,7,Bank Transfer,Next Day Air,3.9
3531,62,Senior,Female,Oklahoma,No,Sunglasses,Accessories,L,Black,Spring,45,No,37,Weekly,7,PayPal,Express,3.4
3532,54,Middle-aged,Female,North Dakota,No,Shoes,Footwear,XL,Violet,Winter,52,No,23,Quarterly,90,Cash,2-Day Shipping,4.6
3533,61,Senior,Female,Connecticut,No,Pants,Clothing,L,Indigo,Fall,68,No,12,Annually,365,Credit Card,Standard,4.6
3534,50,Middle-aged,Female,Texas,No,Sneakers,Footwear,L,Yellow,Fall,98,No,30,Fortnightly,14,Venmo,Standard,4.7
3535,65,Senior,Female,Delaware,No,Shoes,Footwear,M,Gray,Fall,83,No,7,Weekly,7,Cash,Express,3.2
3536,68,Senior,Female,Mississippi,No,Shorts,Clothing,M,Red,Summer,51,No,20,Monthly,30,Debit Card,Express,5.0
3537,55,Middle-aged,Female,Minnesota,No,Handbag,Accessories,L,Peach,Spring,21,No,10,Monthly,30,Venmo,Express,4.5
3538,57,Middle-aged,Female,Georgia,No,Handbag,Accessories,M,Gray,Spring,92,No,40,Every 3 Months,90,Credit Card,Standard,3.5
3539,56,Middle-aged,Female,Iowa,No,Shoes,Footwear,S,White,Spring,63,No,21,Monthly,30,Venmo,Store Pickup,4.5
3540,29,Young Adult,Female,New York,No,Jewelry,Accessories,S,Green,Spring,56,No,17,Bi-Weekly,14,Credit Card,Express,3.2
3541,24,Young Adult,Female,Nevada,No,Shorts,Clothing,M,Magenta,Spring,95,No,5,Weekly,7,Bank Transfer,Free Shipping,4.6
3542,59,Senior,Female,Virginia,No,Blouse,Clothing,M,Olive,Winter,66,No,22,Annually,365,PayPal,Next Day Air,4.0
3543,62,Senior,Female,Idaho,No,Coat,Outerwear,S,Olive,Spring,28,No,5,Weekly,7,Venmo,Express,4.2
3544,58,Senior,Female,Colorado,No,Hat,Accessories,M,Blue,Winter,83,No,18,Every 3 Months,90,PayPal,Standard,4.1
3545,64,Senior,Female,Wisconsin,No,Socks,Clothing,XL,Charcoal,Fall,55,No,42,Every 3 Months,90,Cash,2-Day Shipping,3.6
3546,48,Middle-aged,Female,Connecticut,No,Sandals,Footwear,M,Yellow,Spring,28,No,22,Annually,365,Debit Card,2-Day Shipping,3.7
3547,60,Senior,Female,Kansas,No,Scarf,Accessories,M,Violet,Summer,79,No,37,Bi-Weekly,14,Bank Transfer,Free Shipping,3.6
3548,52,Middle-aged,Female,Pennsylvania,No,Scarf,Accessories,L,Magenta,Summer,31,No,23,Annually,365,Credit Card,Standard,3.8
3549,63,Senior,Female,Utah,No,Blouse,Clothing,M,Red,Fall,37,No,47,Fortnightly,14,Debit Card,Standard,3.0
3550,44,Adult,Female,Oregon,No,T-shirt,Clothing,M,Cyan,Summer,34,No,11,Fortnightly,14,Bank Transfer,2-Day Shipping,3.4
3551,63,Senior,Female,West Virginia,No,Shoes,Footwear,S,Orange,Winter,74,No,32,Weekly,7,Cash,Standard,4.8
3552,66,Senior,Female,Montana,No,Gloves,Accessories,L,Black,Spring,31,No,20,Weekly,7,Venmo,Store Pickup,2.6
3553,22,Young Adult,Female,Kentucky,No,Sunglasses,Accessories,M,Blue,Winter,66,No,3,Quarterly,90,PayPal,Next Day Air,2.9
3554,62,Senior,Female,Minnesota,No,Shoes,Footwear,M,Charcoal,Spring,99,No,32,Weekly,7,Bank Transfer,Free Shipping,4.9
3555,39,Adult,Female,Louisiana,No,Dress,Clothing,M,Indigo,Spring,55,No,5,Fortnightly,14,Credit Card,Free Shipping,5.0
3556,25,Young Adult,Female,Delaware,No,Blouse,Clothing,L,Silver,Spring,23,No,45,Quarterly,90,Cash,Next Day Air,4.6
3557,70,Senior,Female,Arizona,No,Sweater,Clothing,M,Brown,Fall,88,No,43,Bi-Weekly,14,Cash,Express,4.2
3558,52,Middle-aged,Female,Nevada,No,Jacket,Outerwear,M,Peach,Summer,26,No,1,Every 3 Months,90,PayPal,Next Day Air,4.9
3559,68,Senior,Female,Alaska,No,Backpack,Accessories,L,Magenta,Summer,94,No,9,Quarterly,90,Venmo,Standard,4.8
3560,18,Young Adult,Female,Utah,No,Shorts,Clothing,M,Beige,Fall,25,No,13,Every 3 Months,90,Venmo,Next Day Air,3.0
3561,18,Young Adult,Female,Kansas,No,Socks,Clothing,XL,Violet,Fall,96,No,5,Annually,365,Credit Card,Express,3.5
3562,63,Senior,Female,North Carolina,No,Sneakers,Footwear,L,Black,Spring,29,No,39,Fortnightly,14,Credit Card,Standard,3.4
3563,47,Middle-aged,Female,Maryland,No,Sneakers,Footwear,M,Cyan,Winter,36,No,7,Weekly,7,Bank Transfer,Free Shipping,3.4
3564,43,Adult,Female,Maine,No,Blouse,Clothing,M,Green,Summer,90,No,8,Every 3 Months,90,Credit Card,Standard,4.9
3565,60,Senior,Female,Illinois,No,Gloves,Accessories,S,Brown,Summer,38,No,40,Annually,365,Venmo,Free Shipping,4.4
3566,49,Middle-aged,Female,Pennsylvania,No,Handbag,Accessories,S,Gray,Spring,52,No,35,Monthly,30,PayPal,Store Pickup,4.2
3567,28,Young Adult,Female,Alaska,No,Jeans,Clothing,S,Orange,Spring,88,No,14,Monthly,30,Venmo,Next Day Air,3.1
3568,32,Adult,Female,New Mexico,No,Scarf,Accessories,S,Silver,Summer,56,No,26,Monthly,30,Credit Card,Next Day Air,4.0
3569,29,Young Adult,Female,Arkansas,No,Sandals,Footwear,M,Purple,Spring,71,No,14,Quarterly,90,PayPal,Next Day Air,4.8
3570,35,Adult,Female,Alaska,No,Sandals,Footwear,M,Olive,Fall,94,No,9,Fortnightly,14,Bank Transfer,Express,3.3
3571,23,Young Adult,Female,Louisiana,No,Dress,Clothing,XL,Teal,Winter,97,No,32,Annually,365,Debit Card,Standard,4.7
3572,70,Senior,Female,North Dakota,No,Skirt,Clothing,M,White,Summer,27,No,15,Every 3 Months,90,Bank Transfer,Standard,3.2
3573,23,Young Adult,Female,Rhode Island,No,Shorts,Clothing,M,Black,Spring,28,No,25,Monthly,30,Credit Card,Standard,5.0
3574,43,Adult,Female,Connecticut,No,Jeans,Clothing,L,Maroon,Fall,67,No,27,Monthly,30,PayPal,Free Shipping,4.9
3575,29,Young Adult,Female,New York,No,Socks,Clothing,M,Cyan,Fall,70,No,39,Quarterly,90,Bank Transfer,Express,4.9
3576,61,Senior,Female,Kentucky,No,Coat,Outerwear,M,Violet,Fall,95,No,49,Bi-Weekly,14,Venmo,Express,3.7
3577,29,Young Adult,Female,Maine,No,Boots,Footwear,L,Yellow,Spring,24,No,12,Bi-Weekly,14,Venmo,Express,3.0
3578,66,Senior,Female,Missouri,No,Belt,Accessories,S,Yellow,Winter,35,No,13,Weekly,7,Bank Transfer,Standard,2.6
3579,46,Middle-aged,Female,Georgia,No,Shoes,Footwear,L,Olive,Winter,22,No,22,Quarterly,90,Bank Transfer,Standard,2.6
3580,34,Adult,Female,Arizona,No,Scarf,Accessories,L,Olive,Fall,66,No,19,Every 3 Months,90,Credit Card,Standard,4.8
3581,51,Middle-aged,Female,New Hampshire,No,Blouse,Clothing,M,Magenta,Summer,83,No,3,Bi-Weekly,14,Cash,2-Day Shipping,3.2
3582,26,Young Adult,Female,Georgia,No,Dress,Clothing,M,Orange,Fall,95,No,50,Weekly,7,Credit Card,Next Day Air,4.9
3583,23,Young Adult,Female,California,No,Shorts,Clothing,S,Beige,Summer,41,No,15,Annually,365,PayPal,2-Day Shipping,3.4
3584,52,Middle-aged,Female,Arizona,No,Blouse,Clothing,L,Brown,Summer,77,No,44,Every 3 Months,90,Credit Card,Store Pickup,2.7
3585,39,Adult,Female,Florida,No,Sneakers,Footwear,L,Indigo,Fall,52,No,48,Monthly,30,Debit Card,Express,4.8
3586,39,Adult,Female,New York,No,Gloves,Accessories,XL,Gray,Winter,41,No,4,Bi-Weekly,14,Venmo,Standard,4.1
3587,33,Adult,Female,Idaho,No,Hoodie,Clothing,M,Yellow,Winter,28,No,12,Bi-Weekly,14,PayPal,Store Pickup,4.6
3588,33,Adult,Female,Virginia,No,Sweater,Clothing,S,Violet,Summer,90,No,33,Annually,365,Debit Card,Standard,4.4
3589,23,Young Adult,Female,Michigan,No,Sunglasses,Accessories,M,Magenta,Spring,55,No,40,Annually,365,Cash,2-Day Shipping,3.5
3590,31,Young Adult,Female,New Hampshire,No,Belt,Accessories,M,Blue,Spring,73,No,38,Every 3 Months,90,Cash,Next Day Air,4.8
3591,27,Young Adult,Female,South Dakota,No,Dress,Clothing,M,Gray,Fall,87,No,19,Every 3 Months,90,Venmo,2-Day Shipping,2.9
3592,48,Middle-aged,Female,South Dakota,No,Jacket,Outerwear,M,Gold,Winter,89,No,38,Quarterly,90,Bank Transfer,2-Day Shipping,3.2
3593,61,Senior,Female,New Jersey,No,Boots,Footwear,L,Lavender,Spring,82,No,18,Fortnightly,14,Venmo,2-Day Shipping,4.4
